"","SSC_NAME_2016","median_income_bin","gender"
"1920","Poruma Island","P_400_499_Tot","P"
"1921","Prairie (Qld)","P_400_499_Tot","P"
"1922","Prince Of Wales","P_400_499_Tot","P"
"1923","Proston","P_400_499_Tot","P"
"1924","Raglan (Qld)","P_400_499_Tot","P"
"1925","Rainbow Beach","P_400_499_Tot","P"
"1926","Rathdowney","P_400_499_Tot","P"
"1927","Ravenshoe","P_400_499_Tot","P"
"1928","Redbank Creek","P_400_499_Tot","P"
"1929","Richmond Hill (Qld)","P_400_499_Tot","P"
"1930","Ridgewood (Qld)","P_400_499_Tot","P"
"1931","Ringtail Creek","P_400_499_Tot","P"
"1932","River Heads","P_400_499_Tot","P"
"1933","River Ranch","P_400_499_Tot","P"
"1934","Riverview (Qld)","P_400_499_Tot","P"
"1935","Robertson (Qld)","P_400_499_Tot","P"
"1936","Rockmount","P_400_499_Tot","P"
"1937","Rosedale (Qld)","P_400_499_Tot","P"
"1938","Roseneath","P_400_499_Tot","P"
"1939","Rossville","P_400_499_Tot","P"
"1940","Rubyanna","P_400_499_Tot","P"
"1941","Rules Beach","P_400_499_Tot","P"
"1942","Running Creek (Qld)","P_400_499_Tot","P"
"1943","Russell Island","P_400_499_Tot","P"
"1944","Sandstone Point","P_400_499_Tot","P"
"1945","Scarness","P_400_499_Tot","P"
"1946","Seaforth (Qld)","P_400_499_Tot","P"
"1947","Seventy Mile","P_400_499_Tot","P"
"1948","Sharon","P_400_499_Tot","P"
"1949","Silkwood","P_400_499_Tot","P"
"1950","Silky Oak","P_400_499_Tot","P"
"1951","Silver Valley","P_400_499_Tot","P"
"1952","Smoky Creek","P_400_499_Tot","P"
"1953","South Bingera","P_400_499_Tot","P"
"1954","South Isis","P_400_499_Tot","P"
"1955","South Kolan","P_400_499_Tot","P"
"1956","South Nanango","P_400_499_Tot","P"
"1957","Spring Creek (Lockyer Valley - Qld)","P_400_499_Tot","P"
"1958","Spring Creek (Toowoomba - Qld)","P_400_499_Tot","P"
"1959","St Helens (Fraser Coast - Qld)","P_400_499_Tot","P"
"1960","St Kilda (Qld)","P_400_499_Tot","P"
"1961","St Lawrence","P_400_499_Tot","P"
"1962","Stanage","P_400_499_Tot","P"
"1963","Stanthorpe","P_400_499_Tot","P"
"1964","Sugarloaf (Southern Downs - Qld)","P_400_499_Tot","P"
"1965","Sunnybank","P_400_499_Tot","P"
"1966","Svensson Heights","P_400_499_Tot","P"
"1967","Swanfels","P_400_499_Tot","P"
"1968","Talegalla Weir","P_400_499_Tot","P"
"1969","Tamaree","P_400_499_Tot","P"
"1970","Tansey","P_400_499_Tot","P"
"1971","Tara (Qld)","P_400_499_Tot","P"
"1972","Tarong","P_400_499_Tot","P"
"1973","Texas (Qld)","P_400_499_Tot","P"
"1974","Thabeban","P_400_499_Tot","P"
"1975","The Gemfields","P_400_499_Tot","P"
"1976","The Gums","P_400_499_Tot","P"
"1977","The Palms","P_400_499_Tot","P"
"1978","The Summit","P_400_499_Tot","P"
"1979","Thulimbah","P_400_499_Tot","P"
"1980","Tiaro","P_400_499_Tot","P"
"1981","Tin Can Bay","P_400_499_Tot","P"
"1982","Tingoora","P_400_499_Tot","P"
"1983","Toogoolawah","P_400_499_Tot","P"
"1984","Toogoom","P_400_499_Tot","P"
"1985","Toomulla","P_400_499_Tot","P"
"1986","Torbanlea","P_400_499_Tot","P"
"1987","Torquay (Qld)","P_400_499_Tot","P"
"1988","Town Common","P_400_499_Tot","P"
"1989","Tuan","P_400_499_Tot","P"
"1990","Tungamull","P_400_499_Tot","P"
"1991","Turkey Beach","P_400_499_Tot","P"
"1992","Two Mile","P_400_499_Tot","P"
"1993","Urangan","P_400_499_Tot","P"
"1994","Urraween","P_400_499_Tot","P"
"1995","Veradilla","P_400_499_Tot","P"
"1996","Villeneuve","P_400_499_Tot","P"
"1997","Walkers Point","P_400_499_Tot","P"
"1998","Walkervale","P_400_499_Tot","P"
"1999","Wallaville","P_400_499_Tot","P"
"2000","Wallumbilla South","P_400_499_Tot","P"
"2001","Waterloo (Qld)","P_400_499_Tot","P"
"2002","Webb","P_400_499_Tot","P"
"2003","Wheatlands","P_400_499_Tot","P"
"2004","Wheatvale","P_400_499_Tot","P"
"2005","Widgee","P_400_499_Tot","P"
"2006","Witta","P_400_499_Tot","P"
"2007","Wolvi","P_400_499_Tot","P"
"2008","Wondai","P_400_499_Tot","P"
"2009","Wondecla","P_400_499_Tot","P"
"2010","Woodgate","P_400_499_Tot","P"
"2011","Woodlands (Qld)","P_400_499_Tot","P"
"2012","Woodridge (Qld)","P_400_499_Tot","P"
"2013","Woondum","P_400_499_Tot","P"
"2014","Woorim","P_400_499_Tot","P"
"2015","Woowoonga","P_400_499_Tot","P"
"2016","Wowan","P_400_499_Tot","P"
"2017","Wyandra","P_400_499_Tot","P"
"2018","Yabulu","P_400_499_Tot","P"
"2019","Yalboroo","P_400_499_Tot","P"
"2020","Yandaran","P_400_499_Tot","P"
"2021","Yarraman (Qld)","P_400_499_Tot","P"
"2022","Yarwun","P_400_499_Tot","P"
"2023","Yelarbon","P_400_499_Tot","P"
"2024","No usual address (Qld)","P_400_499_Tot","P"
"2025","Badu Island","P_300_399_Tot","P"
"2026","Ballogie","P_300_399_Tot","P"
"2027","Bells Bridge","P_300_399_Tot","P"
"2028","Bergen","P_300_399_Tot","P"
"2029","Black Snake","P_300_399_Tot","P"
"2030","Blackbutt South","P_300_399_Tot","P"
"2031","Bony Mountain","P_300_399_Tot","P"
"2032","Braemore","P_300_399_Tot","P"
"2033","Brooweena","P_300_399_Tot","P"
"2034","Bullyard","P_300_399_Tot","P"
"2035","Burrum River","P_300_399_Tot","P"
"2036","Burrum Town","P_300_399_Tot","P"
"2037","Buxton (Qld)","P_300_399_Tot","P"
"2038","Caffey","P_300_399_Tot","P"
"2039","Campaspe","P_300_399_Tot","P"
"2040","Cherbourg","P_300_399_Tot","P"
"2041","Clairview","P_300_399_Tot","P"
"2042","Colinton (Qld)","P_300_399_Tot","P"
"2043","College View","P_300_399_Tot","P"
"2044","Comoon Loop","P_300_399_Tot","P"
"2045","Cooyar","P_300_399_Tot","P"
"2046","Coverty","P_300_399_Tot","P"
"2047","Crossdale","P_300_399_Tot","P"
"2048","Crowley Vale","P_300_399_Tot","P"
"2049","Cypress Gardens","P_300_399_Tot","P"
"2050","Darts Creek","P_300_399_Tot","P"
"2051","Deepwater (Qld)","P_300_399_Tot","P"
"2052","Delan","P_300_399_Tot","P"
"2053","Downsfield","P_300_399_Tot","P"
"2054","Durong","P_300_399_Tot","P"
"2055","Emu Creek (Qld)","P_300_399_Tot","P"
"2056","Erub Island","P_300_399_Tot","P"
"2057","Euleilah","P_300_399_Tot","P"
"2058","Gaeta","P_300_399_Tot","P"
"2059","Glenwood (Qld)","P_300_399_Tot","P"
"2060","Good Night","P_300_399_Tot","P"
"2061","Goodger","P_300_399_Tot","P"
"2062","Goodwood (Qld)","P_300_399_Tot","P"
"2063","Gootchie","P_300_399_Tot","P"
"2064","Gunalda","P_300_399_Tot","P"
"2065","Headington Hill","P_300_399_Tot","P"
"2066","Hivesville","P_300_399_Tot","P"
"2067","Hope Vale","P_300_399_Tot","P"
"2068","Horse Camp","P_300_399_Tot","P"
"2069","Iama Island","P_300_399_Tot","P"
"2070","Inala","P_300_399_Tot","P"
"2071","Injinoo","P_300_399_Tot","P"
"2072","Innot Hot Springs","P_300_399_Tot","P"
"2073","Isis River","P_300_399_Tot","P"
"2074","Jimna","P_300_399_Tot","P"
"2075","Karara","P_300_399_Tot","P"
"2076","Kowanyama","P_300_399_Tot","P"
"2077","Kullogum","P_300_399_Tot","P"
"2078","Kunwarara","P_300_399_Tot","P"
"2079","Lockhart River","P_300_399_Tot","P"
"2080","Lowmead","P_300_399_Tot","P"
"2081","Maaroom","P_300_399_Tot","P"
"2082","Mabuiag Island","P_300_399_Tot","P"
"2083","Mapoon","P_300_399_Tot","P"
"2084","Masig Island","P_300_399_Tot","P"
"2085","McIntosh Creek","P_300_399_Tot","P"
"2086","Mer Island","P_300_399_Tot","P"
"2087","Millmerran Downs","P_300_399_Tot","P"
"2088","Millmerran Woods","P_300_399_Tot","P"
"2089","Minbun","P_300_399_Tot","P"
"2090","Moa Island","P_300_399_Tot","P"
"2091","Moolboolaman","P_300_399_Tot","P"
"2092","Morganville","P_300_399_Tot","P"
"2093","Morton Vale","P_300_399_Tot","P"
"2094","Mount Carbine","P_300_399_Tot","P"
"2095","Mount Fox","P_300_399_Tot","P"
"2096","Mount Maria","P_300_399_Tot","P"
"2097","Mount Sylvia","P_300_399_Tot","P"
"2098","Mullett Creek","P_300_399_Tot","P"
"2099","New Moonta","P_300_399_Tot","P"
"2100","Owanyilla","P_300_399_Tot","P"
"2101","Palm Island","P_300_399_Tot","P"
"2102","Paterson (Qld)","P_300_399_Tot","P"
"2103","Pindi Pindi","P_300_399_Tot","P"
"2104","Poona","P_300_399_Tot","P"
"2105","Pormpuraaw","P_300_399_Tot","P"
"2106","Pratten","P_300_399_Tot","P"
"2107","Redridge","P_300_399_Tot","P"
"2108","Round Hill (Qld)","P_300_399_Tot","P"
"2109","Runnymede (Qld)","P_300_399_Tot","P"
"2110","Sexton","P_300_399_Tot","P"
"2111","South East Nanango","P_300_399_Tot","P"
"2112","St Lucia","P_300_399_Tot","P"
"2113","Taromeo","P_300_399_Tot","P"
"2114","The Falls","P_300_399_Tot","P"
"2115","Theebine","P_300_399_Tot","P"
"2116","Tirroan","P_300_399_Tot","P"
"2117","Torrens Creek","P_300_399_Tot","P"
"2118","Umagico","P_300_399_Tot","P"
"2119","Upper Yarraman","P_300_399_Tot","P"
"2120","Wallangarra","P_300_399_Tot","P"
"2121","Wallu","P_300_399_Tot","P"
"2122","Walterhall","P_300_399_Tot","P"
"2123","Warraber Islet","P_300_399_Tot","P"
"2124","Watsonville","P_300_399_Tot","P"
"2125","Wattle Camp","P_300_399_Tot","P"
"2126","Wellesley Islands","P_300_399_Tot","P"
"2127","Weranga","P_300_399_Tot","P"
"2128","Wilkesdale","P_300_399_Tot","P"
"2129","Willows","P_300_399_Tot","P"
"2130","Windera (Qld)","P_300_399_Tot","P"
"2131","Winfield","P_300_399_Tot","P"
"2132","Wonbah","P_300_399_Tot","P"
"2133","Woolooga","P_300_399_Tot","P"
"2134","Woorabinda","P_300_399_Tot","P"
"2135","Wyberba","P_300_399_Tot","P"
"2136","Yowah","P_300_399_Tot","P"
"2137","Aurukun","P_150_299_Tot","P"
"2138","Boigu Island","P_150_299_Tot","P"
"2139","Doomadgee","P_150_299_Tot","P"
"2140","Mission River","P_150_299_Tot","P"
"2141","Saibai Island","P_150_299_Tot","P"
"2142","Springfield Central","P_150_299_Tot","P"
"2143","Taunton (Qld)","P_150_299_Tot","P"
"2144","Wujal Wujal","P_150_299_Tot","P"
"2145","Yarrabah","P_150_299_Tot","P"
"2146","Lawes","P_1_149_Tot","P"
